"forecast_id","analysis_date","item_cd","market_group","horizon","forecast_mean","forecast_median","forecast_std","ci_lower","ci_upper","pi_lower","pi_upper","model_type","n_observations","pooling_level","created_at"
1078,20260129,428,"11",1,84495.02531443229,16852.615114707743,515481.3333191082,631.2872258011688,424616.8926915822,631.2872258011688,424616.8926915822,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
1079,20260129,428,"11",3,77830.57989833599,16821.33328131106,639576.7025224613,644.4484047363204,465305.59024827636,644.4484047363204,465305.59024827636,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
1080,20260129,428,"11",7,81139.50086016639,16416.087627287205,698960.0042550047,651.317023548819,389402.01433041244,651.317023548819,389402.01433041244,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
1081,20260129,428,"21",1,110008.76337324623,19369.816448852143,883079.8035014792,761.6350124188963,607646.2577370701,761.6350124188963,607646.2577370701,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1082,20260129,428,"21",3,96886.8978373456,19846.236296847357,552351.4047319979,734.9796126374799,639681.3277164528,734.9796126374799,639681.3277164528,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1083,20260129,428,"21",7,106684.79411984392,19905.115455384555,1582926.5898493722,720.9562981093876,598980.3216371197,720.9562981093876,598980.3216371197,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1084,20260129,428,"22",1,64248.697500983464,14689.468304947608,435740.5846233149,662.2717894297134,296598.4516821128,662.2717894297134,296598.4516821128,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1085,20260129,428,"22",3,48530.81199392339,14427.384600988582,117489.15503376765,539.7059704712013,278996.3338895346,539.7059704712013,278996.3338895346,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1086,20260129,428,"22",7,57008.27578033072,16242.260434429605,187387.96624933757,853.5732637666847,359955.41689628933,853.5732637666847,359955.41689628933,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1087,20260129,428,"24",1,46525.02867066871,15096.123047305842,101795.12710214593,973.8957258005137,321457.94176248147,973.8957258005137,321457.94176248147,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1088,20260129,428,"24",3,44338.2334460357,15066.899058715582,94041.36026039052,755.5094064827109,258234.20279604103,755.5094064827109,258234.20279604103,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1089,20260129,428,"24",7,47312.60168791464,15326.591737531971,112190.64282431304,840.8523035698847,295391.46907940827,840.8523035698847,295391.46907940827,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1090,20260129,428,"25",1,126324.33117895779,23495.69818672221,693279.7504579616,780.2728018028891,776688.5475346908,780.2728018028891,776688.5475346908,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1091,20260129,428,"25",3,134415.3770699295,23317.84138402444,940049.5533725121,814.6058944822109,700371.3965842332,814.6058944822109,700371.3965842332,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1092,20260129,428,"25",7,239406.5506879298,24174.3414514057,4637337.530158636,693.9765011925379,779458.1416123381,693.9765011925379,779458.1416123381,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1093,20260129,428,"37",1,31163.842868281034,16012.1682506105,55405.30453364374,1569.279321430624,165510.8341240028,1569.279321430624,165510.8341240028,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1094,20260129,428,"37",3,31095.63772005851,15022.071300127936,52005.46376921629,1344.8185766182892,174892.68420372505,1344.8185766182892,174892.68420372505,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1095,20260129,428,"38",1,28335.00419743748,13847.426074697643,51835.02058809603,1224.1391310128622,142877.88222218494,1224.1391310128622,142877.88222218494,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1096,20260129,428,"38",3,33244.251787560934,14688.73311171457,60325.11988290593,1406.0332200288694,203131.20329328283,1406.0332200288694,203131.20329328283,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1097,20260129,430,"11",1,2143.103665905292,2078.0882217781846,466.20050606016554,1372.2250756422427,3211.0552826463695,1372.2250756422427,3211.0552826463695,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1098,20260129,430,"11",3,2124.183726083209,2087.9541447661923,443.5340369407178,1377.990585141526,3065.870296383721,1377.990585141526,3065.870296383721,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1099,20260129,430,"11",7,2136.1929282374813,2086.2113142899248,476.2376867110667,1396.325758048233,3202.0955025593457,1396.325758048233,3202.0955025593457,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1100,20260129,430,"21",1,2126.173887621126,2079.898103563195,480.91233157487477,1342.3743422529542,3188.23725084531,1342.3743422529542,3188.23725084531,empirical_bayes,4,partial,"2026-01-29 10:22:39"
1101,20260129,430,"21",3,2100.295856630681,2049.4820778231224,465.27973166745056,1295.8841352442023,3165.780951533305,1295.8841352442023,3165.780951533305,empirical_bayes,4,partial,"2026-01-29 10:22:39"
1102,20260129,430,"22",1,2180.952796566211,2153.788754468942,375.021862690618,1522.286020500672,2986.4112486756303,1522.286020500672,2986.4112486756303,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1103,20260129,430,"22",3,2178.2858925860874,2146.697249986797,396.3987562661646,1506.4829840731384,3079.0530172472622,1506.4829840731384,3079.0530172472622,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1104,20260129,430,"24",1,2191.8293454809964,2133.1465438583546,451.75895036566635,1430.7302598150725,3231.1271290024797,1430.7302598150725,3231.1271290024797,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1105,20260129,430,"24",3,2182.5653898621135,2135.318721440035,442.44362200374013,1440.2186180541553,3167.1539548990677,1440.2186180541553,3167.1539548990677,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1106,20260129,430,"37",1,2155.6717004591414,2121.6368396738662,321.62233676169643,1630.8492386205705,2869.082950774493,1630.8492386205705,2869.082950774493,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1107,20260129,430,"37",3,2164.841986707269,2121.2902604375568,329.32921868627886,1602.2590518146121,2925.513662879798,1602.2590518146121,2925.513662879798,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1108,20260129,430,"38",1,2216.8128810212334,2174.633389285107,411.19553040974665,1508.9927211965667,3075.1067015250314,1508.9927211965667,3075.1067015250314,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1109,20260129,430,"38",3,2203.748073067461,2159.9547096726355,403.3374646297018,1522.6671258751505,3036.842089161278,1522.6671258751505,3036.842089161278,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1110,20260129,611,"11",1,236941.07468146158,16606.566815531478,2965320.0179357743,251.50612134580476,1116676.693089106,251.50612134580476,1116676.693089106,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
1111,20260129,611,"11",3,192201.8318200529,17675.918753058824,1707135.592845068,235.15591786380867,1127752.2062161963,235.15591786380867,1127752.2062161963,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
1112,20260129,611,"11",7,166185.5735909443,17789.094899316766,1115490.840450215,309.11841290872405,946728.6863200702,309.11841290872405,946728.6863200702,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
1113,20260129,611,"11",14,179764.66634180545,16886.399869163844,1021555.9891995521,321.423138868007,1083177.3737605503,321.423138868007,1083177.3737605503,hierarchical_normal,14,partial,"2026-01-29 10:22:39"
1114,20260129,611,"21",1,314646.52862157696,30277.570218993933,5588953.409979265,784.2746756042148,1177334.858786924,784.2746756042148,1177334.858786924,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1115,20260129,611,"21",3,381471.3222010808,30104.90690217227,9627100.651699288,750.7038364502237,1287241.713617711,750.7038364502237,1287241.713617711,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1116,20260129,611,"21",7,274642.06505091174,31159.319322146326,2521032.3466109885,809.8674479860183,1641697.4957891854,809.8674479860183,1641697.4957891854,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1117,20260129,611,"22",1,113946.34366947194,25118.50175087105,411692.5167231536,839.1434589591605,772617.2862000836,839.1434589591605,772617.2862000836,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1118,20260129,611,"22",3,139688.1870999689,24146.546582805626,1464994.478844006,753.6860269777161,691724.994655313,753.6860269777161,691724.994655313,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1119,20260129,611,"22",7,121084.85405755996,24555.894417383417,683963.1590132519,894.2509208638995,704289.6734136511,894.2509208638995,704289.6734136511,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1120,20260129,611,"24",1,236641.8160314173,30446.17647144088,1987928.764377153,793.8005987467694,1362434.690964008,793.8005987467694,1362434.690964008,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1121,20260129,611,"24",3,183495.22810443072,28365.432056438578,1249364.4143161806,817.7711321001458,1092180.6520246947,817.7711321001458,1092180.6520246947,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1122,20260129,611,"24",7,250041.0678440009,31430.029817233284,2758082.824364232,774.0760260402944,1340445.2695578802,774.0760260402944,1340445.2695578802,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1123,20260129,611,"25",1,389735.5260052298,32522.162178839513,3286335.214257231,478.2941379126515,2017754.3699747345,478.2941379126515,2017754.3699747345,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1124,20260129,611,"25",3,991424.3275563144,30977.9089286378,27152768.009272136,633.8887180294332,1916894.9402534792,633.8887180294332,1916894.9402534792,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1125,20260129,611,"25",7,247730.24731099972,30495.73938099246,1471218.1876785322,638.1866524778923,1666484.7260705077,638.1866524778923,1666484.7260705077,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1126,20260129,611,"31",1,41742.608377366094,13226.466223199812,112883.2255223783,692.4843936574509,251675.81508959684,692.4843936574509,251675.81508959684,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1127,20260129,611,"31",3,43444.534411160756,15091.653550071906,104798.5580128,731.5865770211509,285345.3452213467,731.5865770211509,285345.3452213467,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1128,20260129,611,"38",1,70530.18830231357,13989.214974989027,950034.297721357,799.2402447766144,197192.02427274568,799.2402447766144,197192.02427274568,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1129,20260129,611,"38",3,37079.64942609318,12155.021506115021,78056.99455268109,788.2767584936548,251600.5732461513,788.2767584936548,251600.5732461513,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1130,20260129,612,"11",1,6633.898436038738,6344.594349211882,2131.452816306271,3393.561560274729,11823.01409439154,3393.561560274729,11823.01409439154,empirical_bayes,5,partial,"2026-01-29 10:22:39"
1131,20260129,612,"11",3,6748.368132505826,6345.436743891963,2228.8337756302244,3535.1875271921917,12180.87640356311,3535.1875271921917,12180.87640356311,empirical_bayes,5,partial,"2026-01-29 10:22:39"
1132,20260129,612,"31",1,6602.385897443574,6403.0232522436645,1518.9270117774706,4159.884084336685,10063.306615142295,4159.884084336685,10063.306615142295,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1133,20260129,612,"31",3,6529.504325882962,6376.688242276885,1549.9411090920894,3947.4798348062222,10222.917500545984,3947.4798348062222,10222.917500545984,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1134,20260129,613,"11",1,17770.578467597898,9791.198935558019,29726.74595846939,1146.5615658459083,84916.14870803767,1146.5615658459083,84916.14870803767,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
1135,20260129,613,"11",3,17398.240305143772,9825.066355908508,33195.08146457361,1043.7257318407246,72316.40960958727,1043.7257318407246,72316.40960958727,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
1136,20260129,613,"11",7,18770.422044658277,9424.928350876766,78991.03282255318,1163.7461834646763,77508.98044894633,1163.7461834646763,77508.98044894633,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
1137,20260129,613,"21",1,19317.236109337984,10053.838477707857,40369.24338488444,1124.5176418055785,95823.81945732632,1124.5176418055785,95823.81945732632,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1138,20260129,613,"21",3,19082.473808592065,10144.123953573078,37465.05251794505,1113.576834932803,90077.14389305546,1113.576834932803,90077.14389305546,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1139,20260129,613,"21",7,18874.056133465314,10630.198118669734,31048.924852208507,1197.3608222677954,92593.3927389531,1197.3608222677954,92593.3927389531,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1140,20260129,613,"22",1,24469.65548519386,11665.186543318243,81854.40306632001,1120.051943752517,116692.35031409768,1120.051943752517,116692.35031409768,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1141,20260129,613,"22",3,24137.64388670366,11292.328056572906,64670.462262894165,1212.9205866779212,112059.95953321956,1212.9205866779212,112059.95953321956,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1142,20260129,613,"22",7,22710.92437971595,11684.216573884833,45134.20328769938,1130.0705982005545,108568.64794308058,1130.0705982005545,108568.64794308058,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1143,20260129,613,"24",1,27345.86440275073,11827.473623108139,92225.3465035931,1042.1411648304895,147586.48268185614,1042.1411648304895,147586.48268185614,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1144,20260129,613,"24",3,27297.42637156604,11790.514298130973,85410.08236022686,1031.4063032743268,148214.83670184287,1031.4063032743268,148214.83670184287,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1145,20260129,613,"24",7,28741.946362510433,11741.656760797312,109563.57187793702,1043.7673733504066,149382.6060332522,1043.7673733504066,149382.6060332522,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1146,20260129,613,"25",1,15422.489123158011,9510.506392601666,21157.620325814387,1199.3445131057003,65150.04245647778,1199.3445131057003,65150.04245647778,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1147,20260129,613,"25",3,16696.510456605647,10074.239918587064,24344.213386004732,1218.763774057969,65328.50134808232,1218.763774057969,65328.50134808232,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1148,20260129,613,"25",7,16778.91877539003,9385.488103665446,21202.900477627674,1104.1860203532817,77915.48946801588,1104.1860203532817,77915.48946801588,empirical_bayes,9,partial,"2026-01-29 10:22:39"
1149,20260129,613,"31",1,11537.742568954463,8540.319894415114,10182.760157552715,2100.1799790339373,40579.65070222837,2100.1799790339373,40579.65070222837,empirical_bayes,5,partial,"2026-01-29 10:22:39"
1150,20260129,613,"31",3,11597.45560220603,8849.384922528097,9396.444119769218,2072.0155209741883,35481.15081737142,2072.0155209741883,35481.15081737142,empirical_bayes,5,partial,"2026-01-29 10:22:39"
1151,20260129,613,"37",1,11902.390689690012,8783.141879096882,10842.08672069328,2028.367667921533,40226.001960868016,2028.367667921533,40226.001960868016,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1152,20260129,613,"37",3,11803.553698541715,8415.184206894124,12479.133324652086,1547.5708734567615,38893.75342851774,1547.5708734567615,38893.75342851774,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1153,20260129,614,"11",1,1538.443341678923,1423.3953002680382,659.9465248271046,630.2154655155148,3128.2091612550175,630.2154655155148,3128.2091612550175,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1154,20260129,614,"11",3,1553.3909565231231,1437.6310961439722,676.7249377603326,595.1899299470452,3341.02485280205,595.1899299470452,3341.02485280205,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1155,20260129,614,"11",7,1548.4041461166637,1438.0896148135369,686.2662702102757,607.0358855128313,3322.764465663584,607.0358855128313,3322.764465663584,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1156,20260129,614,"21",1,1495.9755112680507,1419.693058115774,554.3179712037067,704.3795549177322,2765.92652267531,704.3795549177322,2765.92652267531,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1157,20260129,614,"21",3,1490.087814184543,1378.098602804136,585.2534252296188,681.0578461863818,2839.205634642057,681.0578461863818,2839.205634642057,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1158,20260129,614,"24",1,1407.7729103810445,1308.9682470892035,546.9832661027273,666.1511064805452,2781.038061442524,666.1511064805452,2781.038061442524,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1159,20260129,614,"24",3,1407.0910590312756,1329.3238903893712,541.4772801847558,610.8489930439329,2660.8256432600074,610.8489930439329,2660.8256432600074,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1160,20260129,614,"25",1,1393.9681114578532,1325.136744513032,455.54454879745924,709.2067059255952,2426.8538120661874,709.2067059255952,2426.8538120661874,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1161,20260129,614,"25",3,1405.6321161609233,1329.9509899264053,461.1798543895861,709.7766498528944,2455.5949406691025,709.7766498528944,2455.5949406691025,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1162,20260129,615,"11",1,122093.10106246422,14631.495492542748,886137.0590604848,400.25799810603246,733013.2876265083,400.25799810603246,733013.2876265083,hierarchical_normal,12,partial,"2026-01-29 10:22:39"
1163,20260129,615,"11",3,97000.21717479461,15789.870133727236,650511.5540605863,307.9139572710242,552419.7968551951,307.9139572710242,552419.7968551951,hierarchical_normal,12,partial,"2026-01-29 10:22:39"
1164,20260129,615,"11",7,131267.4193232068,15631.600165019303,1253479.0280686307,411.0664418305722,549045.0628276841,411.0664418305722,549045.0628276841,hierarchical_normal,12,partial,"2026-01-29 10:22:39"
1165,20260129,615,"21",1,130700.94305986178,22675.518612355398,713933.90264864,667.2908748321083,769384.2567916015,667.2908748321083,769384.2567916015,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1166,20260129,615,"21",3,118245.20652088684,21537.214153577206,563788.0215974357,631.9448779669809,803378.1212825421,631.9448779669809,803378.1212825421,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1167,20260129,615,"21",7,133390.08322592545,21435.823952030765,961121.4489040186,730.7999639566194,706943.6056611572,730.7999639566194,706943.6056611572,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1168,20260129,615,"22",1,88371.60434296128,21239.00915950402,489397.6916119662,665.0153703676216,526257.0690368493,665.0153703676216,526257.0690368493,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1169,20260129,615,"22",3,94370.22381815735,22571.922394368237,550820.7445316624,717.6179449889494,523740.3710015033,717.6179449889494,523740.3710015033,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1170,20260129,615,"22",7,93528.39969169078,22554.053588785348,394755.7211873062,816.5475002832807,557745.0130912315,816.5475002832807,557745.0130912315,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1171,20260129,615,"24",1,164737.81597952513,24286.864820684412,1956729.2340895582,658.3664071818664,840745.4813516247,658.3664071818664,840745.4813516247,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1172,20260129,615,"24",3,146064.35177165086,22256.46544734278,826717.6380201924,488.50760487538156,951662.905763087,488.50760487538156,951662.905763087,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1173,20260129,615,"24",7,136860.9628530981,21898.012421058032,792862.0770617265,559.1740167594238,858749.234159268,559.1740167594238,858749.234159268,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1174,20260129,615,"25",1,143464.29628219147,25610.313150487273,989936.6988731516,653.8663971832678,795286.777573812,653.8663971832678,795286.777573812,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1175,20260129,615,"25",3,2792961.306638866,23743.270639408627,144700920.38188085,570.3354756478545,912212.1561077003,570.3354756478545,912212.1561077003,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1176,20260129,615,"25",7,455320.9362783854,22447.373898873742,17520594.073161647,553.0762422369285,947380.4056634237,553.0762422369285,947380.4056634237,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1177,20260129,615,"31",1,30048.713968695523,12880.447410128856,52120.61357516923,952.064953329161,162177.5161916633,952.064953329161,162177.5161916633,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1178,20260129,615,"31",3,26512.999980088254,11058.455247527298,47593.59033492685,884.0521559549192,148800.42633611494,884.0521559549192,148800.42633611494,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1179,20260129,615,"37",1,28275.976208748743,12574.792102057365,51945.2778304184,905.8416717175793,150803.9424066576,905.8416717175793,150803.9424066576,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1180,20260129,615,"37",3,31457.940175514228,13282.910737354558,58172.47328649819,768.6755872719577,162779.43468331674,768.6755872719577,162779.43468331674,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1181,20260129,615,"38",1,30203.496104931823,12032.069259824988,57472.80546578002,966.9140170777855,189605.7202000289,966.9140170777855,189605.7202000289,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1182,20260129,615,"38",3,28985.41096434101,13451.664276941825,48336.99085703595,962.1016641101174,161885.34495103185,962.1016641101174,161885.34495103185,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1183,20260129,616,"11",1,13019.911378680243,9215.774075723828,12567.784921741037,1705.9205907366982,52959.072701460565,1705.9205907366982,52959.072701460565,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1184,20260129,616,"11",3,13482.712807865233,8902.755303195652,15284.815430734074,1617.230750965852,49617.57238435983,1617.230750965852,49617.57238435983,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1185,20260129,616,"11",7,13864.748106406447,9055.66003519214,16347.578189631891,1737.6094429385246,55532.21986230099,1737.6094429385246,55532.21986230099,empirical_bayes,7,partial,"2026-01-29 10:22:39"
1186,20260129,619,"11",1,12395.295654716805,6557.640997162441,20015.678331332885,808.7427147138382,60871.43339929151,808.7427147138382,60871.43339929151,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1187,20260129,619,"11",3,12361.142101054867,6878.745042175942,18356.704039450804,804.195603562102,61954.17743977826,804.195603562102,61954.17743977826,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1188,20260129,619,"11",7,12316.59630433377,6745.054567054447,21197.36707646373,799.8914019838419,54970.18576841863,799.8914019838419,54970.18576841863,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1189,20260129,619,"11",14,12768.62775687003,7024.728673819163,20377.692875673572,704.7862201248247,61330.79630284816,704.7862201248247,61330.79630284816,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1190,20260129,619,"21",1,13543.22520162299,7258.783982267053,34010.77763818151,944.4879394438564,60416.33386668359,944.4879394438564,60416.33386668359,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1191,20260129,619,"21",3,12967.433270041918,7189.133287504299,22822.287026570535,942.3308157352255,57517.59364523159,942.3308157352255,57517.59364523159,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1192,20260129,619,"21",7,13566.144750256926,7382.280094973871,23411.441055220042,1004.396451008077,60295.67825148708,1004.396451008077,60295.67825148708,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
1193,20260129,619,"22",1,15928.985878651465,8765.40143040643,49373.59681296206,1104.4095393692915,68721.07807222367,1104.4095393692915,68721.07807222367,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1194,20260129,619,"22",3,14966.531985917733,8312.44816924088,28196.98959747577,1040.748524556663,65305.872692500765,1040.748524556663,65305.872692500765,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1195,20260129,619,"22",7,14871.661205208546,8568.33785757712,21785.257188312826,1075.1739794797713,65914.91017234762,1075.1739794797713,65914.91017234762,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1196,20260129,619,"24",1,17111.41887610251,8340.033547785362,128516.58050212638,1099.5272276114538,65075.7340627499,1099.5272276114538,65075.7340627499,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1197,20260129,619,"24",3,14924.857797929002,8508.95452005609,25384.878258740282,1111.213432794224,67002.74801951057,1111.213432794224,67002.74801951057,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1198,20260129,619,"24",7,14897.384845590172,8330.192582069207,26091.448096513537,1078.546016061688,64788.27369714111,1078.546016061688,64788.27369714111,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1199,20260129,619,"25",1,14915.299959356686,8015.465927112798,72140.29813738656,1083.6283112333824,57983.295415098175,1083.6283112333824,57983.295415098175,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1200,20260129,619,"25",3,13234.411246184094,7371.060856312224,20528.518698982185,962.0150340529467,58214.778534031924,962.0150340529467,58214.778534031924,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1201,20260129,619,"25",7,13553.222995610655,7781.705772767731,22314.723864641124,999.1435821741757,58434.88960138344,999.1435821741757,58434.88960138344,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1202,20260129,619,"31",1,7599.274515756219,6122.154578806708,5458.507411845353,1705.4837864629876,21314.592015971422,1705.4837864629876,21314.592015971422,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1203,20260129,619,"31",3,7724.8929428990505,6310.593698462519,5465.610824005017,1856.0098771496916,22465.787180590156,1856.0098771496916,22465.787180590156,empirical_bayes,6,partial,"2026-01-29 10:22:39"
1204,20260129,619,"37",1,7827.502169317457,5998.980385144501,6419.022523255986,1531.2966272388103,24104.38832467354,1531.2966272388103,24104.38832467354,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1205,20260129,619,"37",3,8424.50413191307,6656.882900064491,6858.702097510986,1660.141417748447,25618.743669062053,1660.141417748447,25618.743669062053,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1206,20260129,619,"38",1,8045.566462080934,6328.9332084376765,6104.556413326334,1518.8705914738994,23460.014610844268,1518.8705914738994,23460.014610844268,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1207,20260129,619,"38",3,8305.911770968794,6649.666314468255,6298.771855084167,1486.8366366723344,26199.39621413396,1486.8366366723344,26199.39621413396,empirical_bayes,3,partial,"2026-01-29 10:22:39"
1208,20260129,638,"11",1,471120.8268615051,7520.894842722057,24359608.158126168,301.8169045858626,157191.65051509446,301.8169045858626,157191.65051509446,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1209,20260129,638,"11",3,34211.53517338521,7630.6248541590785,212707.19619300234,376.3614361021526,192608.12517711468,376.3614361021526,192608.12517711468,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1210,20260129,638,"11",7,27189.2460880556,7550.541548515121,107908.18813603009,292.82153672464744,155684.7693357098,292.82153672464744,155684.7693357098,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1211,20260129,638,"11",14,29252.174590578965,7402.154038446282,158563.27602937195,337.12321948594814,161079.04609747682,337.12321948594814,161079.04609747682,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
1212,20260129,638,"21",1,87558.82672239991,13024.446010282627,1232357.6007836058,498.4526176719737,347071.1390169613,498.4526176719737,347071.1390169613,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1213,20260129,638,"21",3,59533.85778748912,13451.457593313398,362186.3765749057,452.5652751098023,319227.60156559275,452.5652751098023,319227.60156559275,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1214,20260129,638,"21",7,88662.9485886722,13489.322651228324,1478367.9800876316,553.696540099525,334258.08463919675,553.696540099525,334258.08463919675,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1215,20260129,638,"22",1,48331.593563903305,13065.025520936735,183941.7147575355,571.7538683967015,277680.8864875722,571.7538683967015,277680.8864875722,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
1216,20260129,638,"22",3,48892.62853648492,12645.044406793846,252117.65769210228,508.99278919279595,236418.29305188125,508.99278919279595,236418.29305188125,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
