"fact_id","exmn_ymd","item_cd","mrkt_cd","ctgry_cd","ctgry_nm","item_nm","price","price_type","created_at"
6632,20240104,611,220021,600,수산물,고등어,53800.0,wholesale,"2026-01-29 10:22:19"
6651,20240104,619,110211,600,수산물,물오징어,13300.0,wholesale,"2026-01-29 10:22:19"
6652,20240104,619,210031,600,수산물,물오징어,12100.0,wholesale,"2026-01-29 10:22:19"
6653,20240104,619,220021,600,수산물,물오징어,13000.0,wholesale,"2026-01-29 10:22:19"
6654,20240104,619,250113,600,수산물,물오징어,11600.0,wholesale,"2026-01-29 10:22:19"
6655,20240104,619,240123,600,수산물,물오징어,12600.0,wholesale,"2026-01-29 10:22:19"
6661,20240104,639,110211,600,수산물,북어,50600.0,wholesale,"2026-01-29 10:22:19"
6662,20240104,639,210032,600,수산물,북어,50000.0,wholesale,"2026-01-29 10:22:19"
6663,20240104,639,220021,600,수산물,북어,50000.0,wholesale,"2026-01-29 10:22:19"
6664,20240104,639,240121,600,수산물,북어,53600.0,wholesale,"2026-01-29 10:22:19"
6665,20240104,639,250116,600,수산물,북어,49300.0,wholesale,"2026-01-29 10:22:19"
6666,20240104,640,110211,600,수산물,마른오징어,86300.0,wholesale,"2026-01-29 10:22:19"
6667,20240104,640,210032,600,수산물,마른오징어,93000.0,wholesale,"2026-01-29 10:22:19"
6668,20240104,640,220021,600,수산물,마른오징어,95500.0,wholesale,"2026-01-29 10:22:19"
6669,20240104,640,240121,600,수산물,마른오징어,87000.0,wholesale,"2026-01-29 10:22:19"
6670,20240104,640,250116,600,수산물,마른오징어,101000.0,wholesale,"2026-01-29 10:22:19"
6671,20240104,641,110211,600,수산물,김,7500.0,wholesale,"2026-01-29 10:22:19"
6672,20240104,641,210032,600,수산물,김,6660.0,wholesale,"2026-01-29 10:22:19"
6673,20240104,641,220021,600,수산물,김,7530.0,wholesale,"2026-01-29 10:22:19"
6674,20240104,641,240121,600,수산물,김,7500.0,wholesale,"2026-01-29 10:22:19"
6675,20240104,641,250116,600,수산물,김,7330.0,wholesale,"2026-01-29 10:22:19"
6676,20240104,642,110211,600,수산물,마른미역,13000.0,wholesale,"2026-01-29 10:22:19"
6677,20240104,642,210032,600,수산물,마른미역,14000.0,wholesale,"2026-01-29 10:22:19"
6678,20240104,642,220021,600,수산물,마른미역,14800.0,wholesale,"2026-01-29 10:22:19"
6679,20240104,642,240121,600,수산물,마른미역,14000.0,wholesale,"2026-01-29 10:22:19"
6680,20240104,642,250116,600,수산물,마른미역,14300.0,wholesale,"2026-01-29 10:22:19"
6681,20240104,644,110211,600,수산물,굴,14000.0,wholesale,"2026-01-29 10:22:19"
6682,20240104,644,210031,600,수산물,굴,14500.0,wholesale,"2026-01-29 10:22:19"
6683,20240104,644,220021,600,수산물,굴,13600.0,wholesale,"2026-01-29 10:22:19"
6684,20240104,644,250113,600,수산물,굴,15300.0,wholesale,"2026-01-29 10:22:19"
6685,20240104,644,240123,600,수산물,굴,14600.0,wholesale,"2026-01-29 10:22:19"
6686,20240104,312,110253,300,특용작물,참깨,177000.0,wholesale,"2026-01-29 10:22:19"
6687,20240104,312,210022,300,특용작물,참깨,160000.0,wholesale,"2026-01-29 10:22:19"
6688,20240104,312,240121,300,특용작물,참깨,172000.0,wholesale,"2026-01-29 10:22:19"
6689,20240104,312,250114,300,특용작물,참깨,168000.0,wholesale,"2026-01-29 10:22:19"
6693,20240104,425,250113,400,과일류,체리,113000.0,wholesale,"2026-01-29 10:22:19"
6694,20240104,425,240123,400,과일류,체리,106000.0,wholesale,"2026-01-29 10:22:19"
6695,20240104,425,110211,400,과일류,체리,110000.0,wholesale,"2026-01-29 10:22:19"
6696,20240104,425,210042,400,과일류,체리,100000.0,wholesale,"2026-01-29 10:22:19"
6697,20240104,425,220021,400,과일류,체리,102000.0,wholesale,"2026-01-29 10:22:19"
6703,20240104,424,110211,400,과일류,레몬,70000.0,wholesale,"2026-01-29 10:22:19"
6704,20240104,424,210042,400,과일류,레몬,68000.0,wholesale,"2026-01-29 10:22:19"
6705,20240104,424,220021,400,과일류,레몬,75000.0,wholesale,"2026-01-29 10:22:19"
6706,20240104,424,250113,400,과일류,레몬,70000.0,wholesale,"2026-01-29 10:22:19"
6707,20240104,424,240123,400,과일류,레몬,63300.0,wholesale,"2026-01-29 10:22:19"
6713,20240104,428,110211,400,과일류,망고,52300.0,wholesale,"2026-01-29 10:22:19"
6714,20240104,428,210042,400,과일류,망고,43000.0,wholesale,"2026-01-29 10:22:19"
6715,20240104,428,220021,400,과일류,망고,48000.0,wholesale,"2026-01-29 10:22:19"
6716,20240104,428,250113,400,과일류,망고,56000.0,wholesale,"2026-01-29 10:22:19"
6717,20240104,428,240123,400,과일류,망고,46700.0,wholesale,"2026-01-29 10:22:19"
6718,20240104,611,110211,600,수산물,고등어,74600.0,wholesale,"2026-01-29 10:22:19"
6719,20240104,611,210031,600,수산물,고등어,75000.0,wholesale,"2026-01-29 10:22:19"
6720,20240104,611,250113,600,수산물,고등어,88300.0,wholesale,"2026-01-29 10:22:19"
6721,20240104,611,240123,600,수산물,고등어,75600.0,wholesale,"2026-01-29 10:22:19"
6722,20240104,653,110211,600,수산물,전복,32600.0,wholesale,"2026-01-29 10:22:19"
6723,20240104,653,210031,600,수산물,전복,30600.0,wholesale,"2026-01-29 10:22:19"
6724,20240104,653,220021,600,수산물,전복,30600.0,wholesale,"2026-01-29 10:22:19"
6725,20240104,653,250113,600,수산물,전복,38700.0,wholesale,"2026-01-29 10:22:19"
6726,20240104,653,240123,600,수산물,전복,34600.0,wholesale,"2026-01-29 10:22:19"
6727,20240104,654,110211,600,수산물,새우,25000.0,wholesale,"2026-01-29 10:22:19"
6728,20240104,654,210031,600,수산물,새우,23300.0,wholesale,"2026-01-29 10:22:19"
6729,20240104,654,220021,600,수산물,새우,26100.0,wholesale,"2026-01-29 10:22:19"
6730,20240104,654,250113,600,수산물,새우,28200.0,wholesale,"2026-01-29 10:22:19"
6731,20240104,654,240123,600,수산물,새우,27300.0,wholesale,"2026-01-29 10:22:19"
6738,20240104,258,210042,200,채소류,깐마늘(국산),120000.0,wholesale,"2026-01-29 10:22:19"
6739,20240104,258,220021,200,채소류,깐마늘(국산),125000.0,wholesale,"2026-01-29 10:22:19"
6740,20240104,258,250113,200,채소류,깐마늘(국산),121000.0,wholesale,"2026-01-29 10:22:19"
6741,20240104,258,240123,200,채소류,깐마늘(국산),121000.0,wholesale,"2026-01-29 10:22:19"
6743,20240104,258,110211,200,채소류,깐마늘(국산),126000.0,wholesale,"2026-01-29 10:22:19"
6749,20240104,315,110211,300,특용작물,느타리버섯,8000.0,wholesale,"2026-01-29 10:22:19"
6750,20240104,315,210042,300,특용작물,느타리버섯,7000.0,wholesale,"2026-01-29 10:22:19"
6751,20240104,315,220021,300,특용작물,느타리버섯,7660.0,wholesale,"2026-01-29 10:22:19"
6752,20240104,315,250113,300,특용작물,느타리버섯,6660.0,wholesale,"2026-01-29 10:22:19"
6753,20240104,315,240123,300,특용작물,느타리버섯,6160.0,wholesale,"2026-01-29 10:22:19"
6759,20240104,415,110211,400,과일류,감귤,17400.0,wholesale,"2026-01-29 10:22:19"
6760,20240104,415,210042,400,과일류,감귤,18000.0,wholesale,"2026-01-29 10:22:19"
6761,20240104,415,220021,400,과일류,감귤,18000.0,wholesale,"2026-01-29 10:22:19"
6762,20240104,415,250113,400,과일류,감귤,18300.0,wholesale,"2026-01-29 10:22:19"
6763,20240104,415,240123,400,과일류,감귤,19300.0,wholesale,"2026-01-29 10:22:19"
6769,20240104,422,110211,200,채소류,방울토마토,7060.0,wholesale,"2026-01-29 10:22:19"
6770,20240104,422,210042,200,채소류,방울토마토,6000.0,wholesale,"2026-01-29 10:22:19"
6771,20240104,422,220021,200,채소류,방울토마토,7000.0,wholesale,"2026-01-29 10:22:19"
6772,20240104,422,250113,200,채소류,방울토마토,6800.0,wholesale,"2026-01-29 10:22:19"
6773,20240104,422,240123,200,채소류,방울토마토,6500.0,wholesale,"2026-01-29 10:22:19"
6779,20240104,414,110211,400,과일류,포도,17200.0,wholesale,"2026-01-29 10:22:19"
6780,20240104,414,210042,400,과일류,포도,14000.0,wholesale,"2026-01-29 10:22:19"
6781,20240104,414,220021,400,과일류,포도,13500.0,wholesale,"2026-01-29 10:22:19"
6782,20240104,414,250113,400,과일류,포도,13000.0,wholesale,"2026-01-29 10:22:19"
6783,20240104,414,240123,400,과일류,포도,16300.0,wholesale,"2026-01-29 10:22:19"
6784,20240104,244,110211,200,채소류,피마늘,44000.0,wholesale,"2026-01-29 10:22:19"
6787,20240104,244,250112,200,채소류,피마늘,50000.0,wholesale,"2026-01-29 10:22:19"
6789,20240104,244,210042,200,채소류,피마늘,36300.0,wholesale,"2026-01-29 10:22:19"
6790,20240104,244,220021,200,채소류,피마늘,38000.0,wholesale,"2026-01-29 10:22:19"
6791,20240104,244,240123,200,채소류,피마늘,36600.0,wholesale,"2026-01-29 10:22:19"
6797,20240104,242,110211,200,채소류,풋고추,59200.0,wholesale,"2026-01-29 10:22:19"
6798,20240104,242,210042,200,채소류,풋고추,64000.0,wholesale,"2026-01-29 10:22:19"
6799,20240104,242,220021,200,채소류,풋고추,59000.0,wholesale,"2026-01-29 10:22:19"
6800,20240104,242,250113,200,채소류,풋고추,59700.0,wholesale,"2026-01-29 10:22:19"
6801,20240104,242,240123,200,채소류,풋고추,54300.0,wholesale,"2026-01-29 10:22:19"
6807,20240104,279,110211,200,채소류,알배기배추,17300.0,wholesale,"2026-01-29 10:22:19"
6808,20240104,279,210042,200,채소류,알배기배추,14000.0,wholesale,"2026-01-29 10:22:19"
6809,20240104,279,220021,200,채소류,알배기배추,12000.0,wholesale,"2026-01-29 10:22:19"
6810,20240104,279,250113,200,채소류,알배기배추,13000.0,wholesale,"2026-01-29 10:22:19"
6811,20240104,279,240123,200,채소류,알배기배추,12100.0,wholesale,"2026-01-29 10:22:19"
6817,20240104,280,110211,200,채소류,브로콜리,21300.0,wholesale,"2026-01-29 10:22:19"
6818,20240104,280,210042,200,채소류,브로콜리,17000.0,wholesale,"2026-01-29 10:22:19"
6819,20240104,280,220021,200,채소류,브로콜리,23000.0,wholesale,"2026-01-29 10:22:19"
6820,20240104,280,250113,200,채소류,브로콜리,20500.0,wholesale,"2026-01-29 10:22:19"
6821,20240104,280,240123,200,채소류,브로콜리,20300.0,wholesale,"2026-01-29 10:22:19"
6822,20240104,616,110211,600,수산물,삼치,8500.0,wholesale,"2026-01-29 10:22:19"
6827,20240104,613,110211,600,수산물,갈치,17800.0,wholesale,"2026-01-29 10:22:19"
6828,20240104,613,210031,600,수산물,갈치,17200.0,wholesale,"2026-01-29 10:22:19"
6829,20240104,613,220021,600,수산물,갈치,18600.0,wholesale,"2026-01-29 10:22:19"
6830,20240104,613,250113,600,수산물,갈치,21000.0,wholesale,"2026-01-29 10:22:19"
6831,20240104,613,240123,600,수산물,갈치,20300.0,wholesale,"2026-01-29 10:22:19"
6832,20240104,615,110211,600,수산물,명태,45300.0,wholesale,"2026-01-29 10:22:19"
6833,20240104,615,210031,600,수산물,명태,50600.0,wholesale,"2026-01-29 10:22:19"
6834,20240104,615,220021,600,수산물,명태,46300.0,wholesale,"2026-01-29 10:22:19"
6835,20240104,615,250113,600,수산물,명태,57500.0,wholesale,"2026-01-29 10:22:19"
6836,20240104,615,240123,600,수산물,명태,53300.0,wholesale,"2026-01-29 10:22:19"
6842,20240104,638,110211,600,수산물,마른멸치,26600.0,wholesale,"2026-01-29 10:22:19"
6843,20240104,638,210032,600,수산물,마른멸치,28600.0,wholesale,"2026-01-29 10:22:19"
6844,20240104,638,220021,600,수산물,마른멸치,26600.0,wholesale,"2026-01-29 10:22:19"
6845,20240104,638,240121,600,수산물,마른멸치,27000.0,wholesale,"2026-01-29 10:22:19"
6846,20240104,638,250116,600,수산물,마른멸치,23700.0,wholesale,"2026-01-29 10:22:19"
6850,20240105,111,240121,100,식량작물,쌀,51300.0,wholesale,"2026-01-29 10:22:19"
6851,20240105,111,250114,100,식량작물,쌀,50800.0,wholesale,"2026-01-29 10:22:19"
6852,20240105,111,110253,100,식량작물,쌀,47600.0,wholesale,"2026-01-29 10:22:19"
6853,20240105,111,210022,100,식량작물,쌀,50100.0,wholesale,"2026-01-29 10:22:19"
6854,20240105,111,220023,100,식량작물,쌀,44200.0,wholesale,"2026-01-29 10:22:19"
6860,20240105,112,110253,100,식량작물,찹쌀,103000.0,wholesale,"2026-01-29 10:22:19"
6861,20240105,112,210022,100,식량작물,찹쌀,92800.0,wholesale,"2026-01-29 10:22:19"
6862,20240105,112,220023,100,식량작물,찹쌀,96200.0,wholesale,"2026-01-29 10:22:19"
6863,20240105,112,240121,100,식량작물,찹쌀,92600.0,wholesale,"2026-01-29 10:22:19"
6864,20240105,112,250114,100,식량작물,찹쌀,106000.0,wholesale,"2026-01-29 10:22:19"
6874,20240105,141,110253,100,식량작물,콩,115000.0,wholesale,"2026-01-29 10:22:19"
6875,20240105,141,210022,100,식량작물,콩,130000.0,wholesale,"2026-01-29 10:22:19"
6876,20240105,141,220023,100,식량작물,콩,130000.0,wholesale,"2026-01-29 10:22:19"
6877,20240105,141,240121,100,식량작물,콩,125000.0,wholesale,"2026-01-29 10:22:19"
6878,20240105,141,250114,100,식량작물,콩,128000.0,wholesale,"2026-01-29 10:22:19"
6879,20240105,143,110253,100,식량작물,녹두,166000.0,wholesale,"2026-01-29 10:22:19"
6880,20240105,143,240121,100,식량작물,녹두,226000.0,wholesale,"2026-01-29 10:22:19"
6881,20240105,143,250114,100,식량작물,녹두,217000.0,wholesale,"2026-01-29 10:22:19"
6882,20240105,144,110253,100,식량작물,메밀,3100.0,wholesale,"2026-01-29 10:22:19"
6883,20240105,144,210022,100,식량작물,메밀,3800.0,wholesale,"2026-01-29 10:22:19"
6884,20240105,144,220023,100,식량작물,메밀,4400.0,wholesale,"2026-01-29 10:22:19"
6890,20240105,151,110211,100,식량작물,고구마,26600.0,wholesale,"2026-01-29 10:22:19"
6891,20240105,151,210042,100,식량작물,고구마,29000.0,wholesale,"2026-01-29 10:22:19"
6892,20240105,151,220021,100,식량작물,고구마,29000.0,wholesale,"2026-01-29 10:22:19"
6893,20240105,151,250113,100,식량작물,고구마,25400.0,wholesale,"2026-01-29 10:22:19"
6894,20240105,151,240123,100,식량작물,고구마,25600.0,wholesale,"2026-01-29 10:22:19"
6900,20240105,152,110211,100,식량작물,감자,46300.0,wholesale,"2026-01-29 10:22:19"
6901,20240105,152,210042,100,식량작물,감자,40000.0,wholesale,"2026-01-29 10:22:19"
6902,20240105,152,220021,100,식량작물,감자,41000.0,wholesale,"2026-01-29 10:22:19"
6903,20240105,152,250113,100,식량작물,감자,39200.0,wholesale,"2026-01-29 10:22:19"
6904,20240105,152,240123,100,식량작물,감자,40100.0,wholesale,"2026-01-29 10:22:19"
6910,20240105,211,110211,200,채소류,배추,6000.0,wholesale,"2026-01-29 10:22:19"
6911,20240105,211,210042,200,채소류,배추,5500.0,wholesale,"2026-01-29 10:22:19"
6912,20240105,211,220021,200,채소류,배추,6500.0,wholesale,"2026-01-29 10:22:19"
6913,20240105,211,250113,200,채소류,배추,7160.0,wholesale,"2026-01-29 10:22:19"
6914,20240105,211,240123,200,채소류,배추,6120.0,wholesale,"2026-01-29 10:22:19"
6920,20240105,212,110211,200,채소류,양배추,5000.0,wholesale,"2026-01-29 10:22:19"
6921,20240105,212,210042,200,채소류,양배추,5000.0,wholesale,"2026-01-29 10:22:19"
6922,20240105,212,220021,200,채소류,양배추,5000.0,wholesale,"2026-01-29 10:22:19"
6923,20240105,212,250113,200,채소류,양배추,4750.0,wholesale,"2026-01-29 10:22:19"
6924,20240105,212,240123,200,채소류,양배추,4660.0,wholesale,"2026-01-29 10:22:19"
6930,20240105,213,110211,200,채소류,시금치,15000.0,wholesale,"2026-01-29 10:22:19"
6931,20240105,213,210042,200,채소류,시금치,12000.0,wholesale,"2026-01-29 10:22:19"
6932,20240105,213,220021,200,채소류,시금치,11000.0,wholesale,"2026-01-29 10:22:19"
6933,20240105,213,250113,200,채소류,시금치,15700.0,wholesale,"2026-01-29 10:22:19"
6934,20240105,213,240123,200,채소류,시금치,15600.0,wholesale,"2026-01-29 10:22:19"
6950,20240105,214,110211,200,채소류,상추,19200.0,wholesale,"2026-01-29 10:22:19"
6951,20240105,214,210042,200,채소류,상추,18000.0,wholesale,"2026-01-29 10:22:19"
6952,20240105,214,220021,200,채소류,상추,21000.0,wholesale,"2026-01-29 10:22:19"
6953,20240105,214,250113,200,채소류,상추,18000.0,wholesale,"2026-01-29 10:22:19"
6954,20240105,214,240123,200,채소류,상추,20300.0,wholesale,"2026-01-29 10:22:19"
6960,20240105,215,110211,200,채소류,얼갈이배추,13200.0,wholesale,"2026-01-29 10:22:19"
6961,20240105,215,210042,200,채소류,얼갈이배추,8000.0,wholesale,"2026-01-29 10:22:19"
6962,20240105,215,220021,200,채소류,얼갈이배추,7000.0,wholesale,"2026-01-29 10:22:19"
6963,20240105,215,250113,200,채소류,얼갈이배추,13300.0,wholesale,"2026-01-29 10:22:19"
6964,20240105,215,240123,200,채소류,얼갈이배추,10300.0,wholesale,"2026-01-29 10:22:19"
6965,20240105,221,110211,200,채소류,수박,30000.0,wholesale,"2026-01-29 10:22:19"
6970,20240105,221,210042,200,채소류,수박,25000.0,wholesale,"2026-01-29 10:22:19"
6971,20240105,221,220021,200,채소류,수박,22000.0,wholesale,"2026-01-29 10:22:19"
6972,20240105,221,250113,200,채소류,수박,25600.0,wholesale,"2026-01-29 10:22:19"
6973,20240105,221,240123,200,채소류,수박,23600.0,wholesale,"2026-01-29 10:22:19"
6984,20240105,223,210042,200,채소류,오이,92000.0,wholesale,"2026-01-29 10:22:19"
6985,20240105,223,220021,200,채소류,오이,109000.0,wholesale,"2026-01-29 10:22:19"
6991,20240105,223,110211,200,채소류,오이,67000.0,wholesale,"2026-01-29 10:22:19"
6992,20240105,223,250113,200,채소류,오이,62000.0,wholesale,"2026-01-29 10:22:19"
6993,20240105,223,240123,200,채소류,오이,58100.0,wholesale,"2026-01-29 10:22:19"
7009,20240105,224,110211,200,채소류,호박,16000.0,wholesale,"2026-01-29 10:22:19"
7010,20240105,224,210042,200,채소류,호박,13000.0,wholesale,"2026-01-29 10:22:19"
7011,20240105,224,220021,200,채소류,호박,15000.0,wholesale,"2026-01-29 10:22:19"
7012,20240105,224,250113,200,채소류,호박,15200.0,wholesale,"2026-01-29 10:22:19"
7013,20240105,224,240123,200,채소류,호박,17300.0,wholesale,"2026-01-29 10:22:19"
7019,20240105,225,110211,200,채소류,토마토,17400.0,wholesale,"2026-01-29 10:22:19"
7020,20240105,225,210042,200,채소류,토마토,16000.0,wholesale,"2026-01-29 10:22:19"
7021,20240105,225,220021,200,채소류,토마토,18000.0,wholesale,"2026-01-29 10:22:19"
7022,20240105,225,250113,200,채소류,토마토,16000.0,wholesale,"2026-01-29 10:22:19"
7023,20240105,225,240123,200,채소류,토마토,18500.0,wholesale,"2026-01-29 10:22:19"
7028,20240105,226,110211,200,채소류,딸기,27000.0,wholesale,"2026-01-29 10:22:19"
7029,20240105,226,210042,200,채소류,딸기,26000.0,wholesale,"2026-01-29 10:22:19"
7030,20240105,226,220021,200,채소류,딸기,28000.0,wholesale,"2026-01-29 10:22:19"
7031,20240105,226,250113,200,채소류,딸기,21600.0,wholesale,"2026-01-29 10:22:19"
7037,20240105,231,110211,200,채소류,무,13700.0,wholesale,"2026-01-29 10:22:19"
7038,20240105,231,210042,200,채소류,무,11000.0,wholesale,"2026-01-29 10:22:19"
7039,20240105,231,220021,200,채소류,무,11000.0,wholesale,"2026-01-29 10:22:19"
7040,20240105,231,250113,200,채소류,무,11400.0,wholesale,"2026-01-29 10:22:19"
7041,20240105,231,240123,200,채소류,무,9330.0,wholesale,"2026-01-29 10:22:19"
7052,20240105,232,110211,200,채소류,당근,9000.0,wholesale,"2026-01-29 10:22:19"
7053,20240105,232,210042,200,채소류,당근,9000.0,wholesale,"2026-01-29 10:22:19"
7054,20240105,232,220021,200,채소류,당근,7660.0,wholesale,"2026-01-29 10:22:19"
7055,20240105,232,250113,200,채소류,당근,8660.0,wholesale,"2026-01-29 10:22:19"
7056,20240105,232,240123,200,채소류,당근,9230.0,wholesale,"2026-01-29 10:22:19"
7062,20240105,233,110211,200,채소류,열무,22200.0,wholesale,"2026-01-29 10:22:19"
7063,20240105,233,210042,200,채소류,열무,16000.0,wholesale,"2026-01-29 10:22:19"
7064,20240105,233,220021,200,채소류,열무,16000.0,wholesale,"2026-01-29 10:22:19"
7065,20240105,233,250113,200,채소류,열무,17600.0,wholesale,"2026-01-29 10:22:19"
7066,20240105,233,240123,200,채소류,열무,18300.0,wholesale,"2026-01-29 10:22:19"
7102,20240105,243,110211,200,채소류,붉은고추,52000.0,wholesale,"2026-01-29 10:22:19"
7103,20240105,243,210042,200,채소류,붉은고추,57000.0,wholesale,"2026-01-29 10:22:19"
7104,20240105,243,220021,200,채소류,붉은고추,63000.0,wholesale,"2026-01-29 10:22:19"
7105,20240105,243,250113,200,채소류,붉은고추,56500.0,wholesale,"2026-01-29 10:22:19"
7106,20240105,243,240123,200,채소류,붉은고추,65300.0,wholesale,"2026-01-29 10:22:19"
7113,20240105,245,110211,200,채소류,양파,20000.0,wholesale,"2026-01-29 10:22:19"
7114,20240105,245,210042,200,채소류,양파,16100.0,wholesale,"2026-01-29 10:22:19"
7115,20240105,245,220021,200,채소류,양파,18000.0,wholesale,"2026-01-29 10:22:19"
7116,20240105,245,250113,200,채소류,양파,18600.0,wholesale,"2026-01-29 10:22:19"
7117,20240105,245,240123,200,채소류,양파,17800.0,wholesale,"2026-01-29 10:22:19"
7133,20240105,246,110211,200,채소류,파,8000.0,wholesale,"2026-01-29 10:22:19"
7134,20240105,246,210042,200,채소류,파,7000.0,wholesale,"2026-01-29 10:22:19"
7135,20240105,246,220021,200,채소류,파,8000.0,wholesale,"2026-01-29 10:22:19"
7136,20240105,246,250113,200,채소류,파,5000.0,wholesale,"2026-01-29 10:22:19"
7137,20240105,246,240123,200,채소류,파,6160.0,wholesale,"2026-01-29 10:22:19"
7148,20240105,247,110211,200,채소류,생강,100000.0,wholesale,"2026-01-29 10:22:19"
7149,20240105,247,210042,200,채소류,생강,95000.0,wholesale,"2026-01-29 10:22:19"
7150,20240105,247,220021,200,채소류,생강,90000.0,wholesale,"2026-01-29 10:22:19"
7151,20240105,247,250113,200,채소류,생강,72000.0,wholesale,"2026-01-29 10:22:19"
7152,20240105,247,240123,200,채소류,생강,82600.0,wholesale,"2026-01-29 10:22:19"
7158,20240105,252,110211,200,채소류,미나리,80000.0,wholesale,"2026-01-29 10:22:19"
7159,20240105,252,210042,200,채소류,미나리,52000.0,wholesale,"2026-01-29 10:22:19"
7160,20240105,252,220021,200,채소류,미나리,53000.0,wholesale,"2026-01-29 10:22:19"
7161,20240105,252,250113,200,채소류,미나리,43700.0,wholesale,"2026-01-29 10:22:19"
7162,20240105,252,240123,200,채소류,미나리,46300.0,wholesale,"2026-01-29 10:22:19"
7168,20240105,253,110211,200,채소류,깻잎,30700.0,wholesale,"2026-01-29 10:22:19"
7169,20240105,253,210042,200,채소류,깻잎,33000.0,wholesale,"2026-01-29 10:22:19"
7170,20240105,253,220021,200,채소류,깻잎,34000.0,wholesale,"2026-01-29 10:22:19"
7171,20240105,253,250113,200,채소류,깻잎,33000.0,wholesale,"2026-01-29 10:22:19"
7172,20240105,253,240123,200,채소류,깻잎,36600.0,wholesale,"2026-01-29 10:22:19"
7178,20240105,255,110211,200,채소류,피망,73000.0,wholesale,"2026-01-29 10:22:19"
7179,20240105,255,210042,200,채소류,피망,72000.0,wholesale,"2026-01-29 10:22:19"
7180,20240105,255,220021,200,채소류,피망,75000.0,wholesale,"2026-01-29 10:22:19"
7181,20240105,255,250113,200,채소류,피망,77000.0,wholesale,"2026-01-29 10:22:19"
7182,20240105,255,240123,200,채소류,피망,71300.0,wholesale,"2026-01-29 10:22:19"
7188,20240105,256,110211,200,채소류,파프리카,29700.0,wholesale,"2026-01-29 10:22:19"
7189,20240105,256,210042,200,채소류,파프리카,26000.0,wholesale,"2026-01-29 10:22:19"
7190,20240105,256,220021,200,채소류,파프리카,30000.0,wholesale,"2026-01-29 10:22:19"
7191,20240105,256,250113,200,채소류,파프리카,32200.0,wholesale,"2026-01-29 10:22:19"
7192,20240105,256,240123,200,채소류,파프리카,24600.0,wholesale,"2026-01-29 10:22:19"
7198,20240105,257,110211,200,채소류,멜론,53600.0,wholesale,"2026-01-29 10:22:19"
7199,20240105,257,210042,200,채소류,멜론,31000.0,wholesale,"2026-01-29 10:22:19"
7200,20240105,257,220021,200,채소류,멜론,34000.0,wholesale,"2026-01-29 10:22:19"
7201,20240105,257,250113,200,채소류,멜론,26300.0,wholesale,"2026-01-29 10:22:19"
7202,20240105,257,240123,200,채소류,멜론,31300.0,wholesale,"2026-01-29 10:22:19"
7205,20240105,312,220023,300,특용작물,참깨,198000.0,wholesale,"2026-01-29 10:22:19"
7223,20240105,316,110211,300,특용작물,팽이버섯,12700.0,wholesale,"2026-01-29 10:22:19"
7224,20240105,316,210042,300,특용작물,팽이버섯,11000.0,wholesale,"2026-01-29 10:22:19"
7225,20240105,316,220021,300,특용작물,팽이버섯,11000.0,wholesale,"2026-01-29 10:22:19"
7226,20240105,316,250113,300,특용작물,팽이버섯,14000.0,wholesale,"2026-01-29 10:22:19"
7227,20240105,316,240123,300,특용작물,팽이버섯,10300.0,wholesale,"2026-01-29 10:22:19"
7233,20240105,317,110211,300,특용작물,새송이버섯,8500.0,wholesale,"2026-01-29 10:22:19"
7234,20240105,317,210042,300,특용작물,새송이버섯,8000.0,wholesale,"2026-01-29 10:22:19"
7235,20240105,317,220021,300,특용작물,새송이버섯,7000.0,wholesale,"2026-01-29 10:22:19"
7236,20240105,317,250113,300,특용작물,새송이버섯,8000.0,wholesale,"2026-01-29 10:22:19"
7237,20240105,317,240123,300,특용작물,새송이버섯,9160.0,wholesale,"2026-01-29 10:22:19"
7243,20240105,411,110211,400,과일류,사과,81600.0,wholesale,"2026-01-29 10:22:19"
7244,20240105,411,210042,400,과일류,사과,80000.0,wholesale,"2026-01-29 10:22:19"
7245,20240105,411,220021,400,과일류,사과,72000.0,wholesale,"2026-01-29 10:22:19"
7246,20240105,411,250113,400,과일류,사과,76600.0,wholesale,"2026-01-29 10:22:19"
7247,20240105,411,240123,400,과일류,사과,79600.0,wholesale,"2026-01-29 10:22:19"
7253,20240105,412,110211,400,과일류,배,65200.0,wholesale,"2026-01-29 10:22:19"
7254,20240105,412,210042,400,과일류,배,64000.0,wholesale,"2026-01-29 10:22:19"
7255,20240105,412,220021,400,과일류,배,63000.0,wholesale,"2026-01-29 10:22:19"
7256,20240105,412,250113,400,과일류,배,76300.0,wholesale,"2026-01-29 10:22:19"
7257,20240105,412,240123,400,과일류,배,64600.0,wholesale,"2026-01-29 10:22:19"
7263,20240105,416,110211,400,과일류,단감,50600.0,wholesale,"2026-01-29 10:22:19"
7264,20240105,416,210042,400,과일류,단감,51000.0,wholesale,"2026-01-29 10:22:19"
7265,20240105,416,220021,400,과일류,단감,46000.0,wholesale,"2026-01-29 10:22:19"
7266,20240105,416,250113,400,과일류,단감,49300.0,wholesale,"2026-01-29 10:22:19"
7267,20240105,416,240123,400,과일류,단감,47300.0,wholesale,"2026-01-29 10:22:19"
7273,20240105,418,110211,400,과일류,바나나,27300.0,wholesale,"2026-01-29 10:22:19"
7274,20240105,418,210042,400,과일류,바나나,22000.0,wholesale,"2026-01-29 10:22:19"
7275,20240105,418,220021,400,과일류,바나나,24000.0,wholesale,"2026-01-29 10:22:19"
