"policy_id","analysis_date","item_cd","market_group","policy_type","horizon","lead_time","service_level","safety_stock_mean","safety_stock_std","reorder_point_mean","reorder_point_std","expected_cost_mean","expected_cost_std","fill_rate","model_version","created_at"
6110,20260129,651,"37",bayesian_newsvendor,3,3,0.9,3723.150505659367,2787.595430937608,19841.62848187644,1609.418972443599,769.3836915390503,11270.886343174698,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6111,20260129,651,"37",bayesian_newsvendor,3,7,0.9,8687.35117987184,6504.389338854419,46297.13312437835,2458.4280887069467,1795.2286135911177,26298.73480074095,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6112,20260129,651,"37",bayesian_newsvendor,3,14,0.9,17374.70235974368,13008.778677708839,92594.2662487567,3476.74234516833,3590.4572271822353,52597.4696014819,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6113,20260129,651,"37",bayesian_newsvendor,1,1,0.95,1708.7432644106211,937.17122310035,7061.749494926819,937.17122310035,269.67282759770234,3742.530825432256,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6114,20260129,651,"37",bayesian_newsvendor,3,3,0.95,5055.543213129749,2787.595430937608,21174.021189346822,1609.418972443599,769.3836915390503,11270.886343174698,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6115,20260129,651,"37",bayesian_newsvendor,3,7,0.95,11796.267497302746,6504.389338854419,49406.04944180926,2458.4280887069467,1795.2286135911177,26298.73480074095,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6116,20260129,651,"37",bayesian_newsvendor,3,14,0.95,23592.534994605492,13008.778677708839,98812.09888361851,3476.74234516833,3590.4572271822353,52597.4696014819,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6117,20260129,651,"37",bayesian_newsvendor,1,1,0.99,2607.243543128201,937.17122310035,7960.249773644399,937.17122310035,269.67282759770234,3742.530825432256,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6118,20260129,651,"37",bayesian_newsvendor,3,3,0.99,6937.932240817492,2787.595430937608,23056.410217034565,1609.418972443599,769.3836915390503,11270.886343174698,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6119,20260129,651,"37",bayesian_newsvendor,3,7,0.99,16188.508561907474,6504.389338854419,53798.290506413985,2458.4280887069467,1795.2286135911177,26298.73480074095,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6120,20260129,651,"37",bayesian_newsvendor,3,14,0.99,32377.01712381495,13008.778677708839,107596.58101282797,3476.74234516833,3590.4572271822353,52597.4696014819,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6121,20260129,651,"38",bayesian_newsvendor,1,1,0.9,808.7590157570394,633.9705822675485,6055.6248036453035,633.9705822675485,168.75746808391992,3703.2410294519464,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6122,20260129,651,"38",bayesian_newsvendor,3,3,0.9,2666.2697904776323,1992.4162780783288,18466.88721982019,1150.3220744863154,558.6495705752351,11138.478853483832,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6123,20260129,651,"38",bayesian_newsvendor,3,7,0.9,6221.296177781143,4648.971315516101,43089.40351291378,1757.145993304057,1303.5156646755486,25989.783991462275,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6124,20260129,651,"38",bayesian_newsvendor,3,14,0.9,12442.592355562287,9297.942631032201,86178.80702582755,2484.979694800141,2607.031329351097,51979.56798292455,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6125,20260129,651,"38",bayesian_newsvendor,1,1,0.95,1051.1244328514958,633.9705822675485,6297.99022073976,633.9705822675485,168.75746808391992,3703.2410294519464,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6126,20260129,651,"38",bayesian_newsvendor,3,3,0.95,3400.315026744549,1992.4162780783288,19200.932456087106,1150.3220744863154,558.6495705752351,11138.478853483832,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6127,20260129,651,"38",bayesian_newsvendor,3,7,0.95,7934.068395737282,4648.971315516101,44802.175730869916,1757.145993304057,1303.5156646755486,25989.783991462275,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6128,20260129,651,"38",bayesian_newsvendor,3,14,0.95,15868.136791474564,9297.942631032201,89604.35146173983,2484.979694800141,2607.031329351097,51979.56798292455,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6129,20260129,651,"38",bayesian_newsvendor,1,1,0.99,1524.2250356177292,633.9705822675485,6771.090823505993,633.9705822675485,168.75746808391992,3703.2410294519464,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6130,20260129,651,"38",bayesian_newsvendor,3,3,0.99,5448.663105486183,1992.4162780783288,21249.28053482874,1150.3220744863154,558.6495705752351,11138.478853483832,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6131,20260129,651,"38",bayesian_newsvendor,3,7,0.99,12713.547246134432,4648.971315516101,49581.65458126707,1757.145993304057,1303.5156646755486,25989.783991462275,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6132,20260129,651,"38",bayesian_newsvendor,3,14,0.99,25427.094492268865,9297.942631032201,99163.30916253413,2484.979694800141,2607.031329351097,51979.56798292455,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6133,20260129,652,"11",bayesian_newsvendor,1,1,0.9,10020.939368452577,8125.061082531019,22288.692842278866,8125.061082531019,4545.313665667242,7893.559454890461,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6134,20260129,652,"11",bayesian_newsvendor,3,3,0.9,34927.54749262739,27455.532993930654,72246.24948105507,15851.459364790513,17196.00500774019,23142.886023945335,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6135,20260129,652,"11",bayesian_newsvendor,7,7,0.9,80305.41246289735,68738.30894297356,171952.2007221668,25980.638715176454,43683.39961433222,56425.39634701083,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6136,20260129,652,"11",bayesian_newsvendor,7,14,0.9,160610.8249257947,137476.6178859471,343904.4014443336,36742.17163011804,87366.79922866444,112850.79269402166,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6137,20260129,652,"11",bayesian_newsvendor,1,1,0.95,15097.41919908484,8125.061082531019,27365.17267291113,8125.061082531019,4545.313665667242,7893.559454890461,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6138,20260129,652,"11",bayesian_newsvendor,3,3,0.95,52597.601357953856,27455.532993930654,89916.30334638154,15851.459364790513,17196.00500774019,23142.886023945335,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6139,20260129,652,"11",bayesian_newsvendor,7,7,0.95,122108.56668365291,68738.30894297356,213755.35494292236,25980.638715176454,43683.39961433222,56425.39634701083,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6140,20260129,652,"11",bayesian_newsvendor,7,14,0.95,244217.13336730583,137476.6178859471,427510.7098858447,36742.17163011804,87366.79922866444,112850.79269402166,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6141,20260129,652,"11",bayesian_newsvendor,1,1,0.99,28132.63034920097,8125.061082531019,40400.38382302726,8125.061082531019,4545.313665667242,7893.559454890461,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6142,20260129,652,"11",bayesian_newsvendor,3,3,0.99,96432.95060765928,27455.532993930654,133751.65259608696,15851.459364790513,17196.00500774019,23142.886023945335,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6143,20260129,652,"11",bayesian_newsvendor,7,7,0.99,269203.56372478715,68738.30894297356,360850.3519840566,25980.638715176454,43683.39961433222,56425.39634701083,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6144,20260129,652,"11",bayesian_newsvendor,7,14,0.99,538407.1274495743,137476.6178859471,721700.7039681132,36742.17163011804,87366.79922866444,112850.79269402166,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6145,20260129,652,"21",bayesian_newsvendor,1,1,0.9,13128.189654081574,12176.982382592032,26554.97898290279,12176.982382592032,8880.68882373428,7985.414157206843,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6146,20260129,652,"21",bayesian_newsvendor,3,3,0.9,39995.93497665944,33650.116076795835,80431.34772358689,19427.90357520023,22162.46873317219,24879.362225971523,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6147,20260129,652,"21",bayesian_newsvendor,3,7,0.9,93323.84827887206,78516.93751252363,187673.14468836944,29676.61290921942,51712.42704406844,58051.845193933565,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6148,20260129,652,"21",bayesian_newsvendor,3,14,0.9,186647.69655774412,157033.87502504725,375346.2893767389,41969.06846151457,103424.85408813688,116103.69038786713,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6149,20260129,652,"21",bayesian_newsvendor,1,1,0.95,20730.01756328046,12176.982382592032,34156.806892101675,12176.982382592032,8880.68882373428,7985.414157206843,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6150,20260129,652,"21",bayesian_newsvendor,3,3,0.95,64265.38265816287,33650.116076795835,104700.79540509032,19427.90357520023,22162.46873317219,24879.362225971523,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6151,20260129,652,"21",bayesian_newsvendor,3,7,0.95,149952.55953571334,78516.93751252363,244301.85594521073,29676.61290921942,51712.42704406844,58051.845193933565,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6152,20260129,652,"21",bayesian_newsvendor,3,14,0.95,299905.1190714267,157033.87502504725,488603.71189042146,41969.06846151457,103424.85408813688,116103.69038786713,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6153,20260129,652,"21",bayesian_newsvendor,1,1,0.99,50098.403211766294,12176.982382592032,63525.19254058751,12176.982382592032,8880.68882373428,7985.414157206843,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6154,20260129,652,"21",bayesian_newsvendor,3,3,0.99,115471.75797691655,33650.116076795835,155907.170723844,19427.90357520023,22162.46873317219,24879.362225971523,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6155,20260129,652,"21",bayesian_newsvendor,3,7,0.99,269434.1019461386,78516.93751252363,363783.398355636,29676.61290921942,51712.42704406844,58051.845193933565,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6156,20260129,652,"21",bayesian_newsvendor,3,14,0.99,538868.2038922772,157033.87502504725,727566.796711272,41969.06846151457,103424.85408813688,116103.69038786713,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6157,20260129,652,"22",bayesian_newsvendor,1,1,0.9,5505.77575279307,4234.886444636583,16255.766551678336,4234.886444636583,1454.2853548899147,7248.557675664423,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6158,20260129,652,"22",bayesian_newsvendor,3,3,0.9,16266.28966523584,12902.180960638907,49060.280807978816,7449.077650758137,4515.511608430257,22123.64319274815,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6159,20260129,652,"22",bayesian_newsvendor,3,7,0.9,37954.675885550285,30105.08890815745,114473.98855195056,11378.654064067663,10536.193753003932,51621.83411641235,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6160,20260129,652,"22",bayesian_newsvendor,3,14,0.9,75909.35177110057,60210.1778163149,228947.97710390112,16091.846898956224,21072.387506007864,103243.6682328247,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6161,20260129,652,"22",bayesian_newsvendor,1,1,0.95,8340.818553687144,4234.886444636583,19090.80935257241,4234.886444636583,1454.2853548899147,7248.557675664423,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6162,20260129,652,"22",bayesian_newsvendor,3,3,0.95,24727.74490496386,12902.180960638907,57521.736047706836,7449.077650758137,4515.511608430257,22123.64319274815,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6163,20260129,652,"22",bayesian_newsvendor,3,7,0.95,57698.071444915666,30105.08890815745,134217.38411131594,11378.654064067663,10536.193753003932,51621.83411641235,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6164,20260129,652,"22",bayesian_newsvendor,3,14,0.95,115396.14288983133,60210.1778163149,268434.7682226319,16091.846898956224,21072.387506007864,103243.6682328247,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6165,20260129,652,"22",bayesian_newsvendor,1,1,0.99,14030.942909738513,4234.886444636583,24780.93370862378,4234.886444636583,1454.2853548899147,7248.557675664423,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6166,20260129,652,"22",bayesian_newsvendor,3,3,0.99,40898.954192966354,12902.180960638907,73692.94533570933,7449.077650758137,4515.511608430257,22123.64319274815,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6167,20260129,652,"22",bayesian_newsvendor,3,7,0.99,95430.89311692148,30105.08890815745,171950.20578332176,11378.654064067663,10536.193753003932,51621.83411641235,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6168,20260129,652,"22",bayesian_newsvendor,3,14,0.99,190861.78623384295,60210.1778163149,343900.4115666435,16091.846898956224,21072.387506007864,103243.6682328247,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6169,20260129,652,"24",bayesian_newsvendor,1,1,0.9,5557.731639512194,4085.0210443959836,16282.331565440223,4085.0210443959836,1320.1733826484688,7352.781381329423,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6170,20260129,652,"24",bayesian_newsvendor,3,3,0.9,17221.091218657544,14131.800150665553,50331.086809776105,8158.998621120751,5337.5905775107185,22236.813558480408,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6171,20260129,652,"24",bayesian_newsvendor,3,7,0.9,40182.54617686759,32974.20035155295,117439.20255614424,12463.07625877539,12454.378014191676,51885.89830312094,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6172,20260129,652,"24",bayesian_newsvendor,3,14,0.9,80365.09235373518,65948.4007031059,234878.40511228848,17625.45147405029,24908.75602838335,103771.79660624189,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6173,20260129,652,"24",bayesian_newsvendor,1,1,0.95,7235.999016669528,4085.0210443959836,17960.598942597557,4085.0210443959836,1320.1733826484688,7352.781381329423,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6174,20260129,652,"24",bayesian_newsvendor,3,3,0.95,25884.118350920966,14131.800150665553,58994.11394203953,8158.998621120751,5337.5905775107185,22236.813558480408,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6175,20260129,652,"24",bayesian_newsvendor,3,7,0.95,60396.2761521489,32974.20035155295,137652.93253142555,12463.07625877539,12454.378014191676,51885.89830312094,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6176,20260129,652,"24",bayesian_newsvendor,3,14,0.95,120792.5523042978,65948.4007031059,275305.8650628511,17625.45147405029,24908.75602838335,103771.79660624189,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6177,20260129,652,"24",bayesian_newsvendor,1,1,0.99,12571.810693324765,4085.0210443959836,23296.410619252794,4085.0210443959836,1320.1733826484688,7352.781381329423,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6178,20260129,652,"24",bayesian_newsvendor,3,3,0.99,47801.62904436379,14131.800150665553,80911.62463548235,8158.998621120751,5337.5905775107185,22236.813558480408,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6179,20260129,652,"24",bayesian_newsvendor,3,7,0.99,111537.13443684884,32974.20035155295,188793.7908161255,12463.07625877539,12454.378014191676,51885.89830312094,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6180,20260129,652,"24",bayesian_newsvendor,3,14,0.99,223074.26887369767,65948.4007031059,377587.581632251,17625.45147405029,24908.75602838335,103771.79660624189,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6181,20260129,652,"25",bayesian_newsvendor,1,1,0.9,5108.974464685192,4046.9436042971615,15815.356758942844,4046.9436042971615,1414.737697502809,7316.880326077762,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6182,20260129,652,"25",bayesian_newsvendor,3,3,0.9,17439.954582226135,12745.271316039922,50226.754629755334,7358.485825210464,4550.619385291284,22037.503811361894,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6183,20260129,652,"25",bayesian_newsvendor,3,7,0.9,40693.22735852767,29738.966404093146,117195.76080276245,11240.272764762181,10618.111899012994,51420.84222651111,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6184,20260129,652,"25",bayesian_newsvendor,3,14,0.9,81386.45471705534,59477.93280818629,234391.5216055249,15896.1461886996,21236.22379802599,102841.68445302222,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6185,20260129,652,"25",bayesian_newsvendor,1,1,0.95,7319.751875642025,4046.9436042971615,18026.134169899677,4046.9436042971615,1414.737697502809,7316.880326077762,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6186,20260129,652,"25",bayesian_newsvendor,3,3,0.95,23452.76888030961,12745.271316039922,56239.56892783881,7358.485825210464,4550.619385291284,22037.503811361894,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6187,20260129,652,"25",bayesian_newsvendor,3,7,0.95,54723.12738738913,29738.966404093146,131225.6608316239,11240.272764762181,10618.111899012994,51420.84222651111,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6188,20260129,652,"25",bayesian_newsvendor,3,14,0.95,109446.25477477827,59477.93280818629,262451.3216632478,15896.1461886996,21236.22379802599,102841.68445302222,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6189,20260129,652,"25",bayesian_newsvendor,1,1,0.99,13120.75522351986,4046.9436042971615,23827.13751777751,4046.9436042971615,1414.737697502809,7316.880326077762,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6190,20260129,652,"25",bayesian_newsvendor,3,3,0.99,41846.417098124446,12745.271316039922,74633.21714565365,7358.485825210464,4550.619385291284,22037.503811361894,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6191,20260129,652,"25",bayesian_newsvendor,3,7,0.99,97641.63989562372,29738.966404093146,174144.1733398585,11240.272764762181,10618.111899012994,51420.84222651111,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6192,20260129,652,"25",bayesian_newsvendor,3,14,0.99,195283.27979124745,59477.93280818629,348288.346679717,15896.1461886996,21236.22379802599,102841.68445302222,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6193,20260129,652,"31",bayesian_newsvendor,1,1,0.9,11829.254639199753,10106.31191547148,24541.17887697984,10106.31191547148,6640.01807872015,7828.74545502286,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6194,20260129,652,"31",bayesian_newsvendor,3,3,0.9,35866.773046827926,29566.775182293593,72858.23227692465,17070.385610566347,20358.451981587063,22285.78409610609,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6195,20260129,652,"31",bayesian_newsvendor,3,7,0.9,83689.13710926518,68989.14209201837,170002.54197949087,26075.44473416842,47503.05462370316,52000.16289091421,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6196,20260129,652,"31",bayesian_newsvendor,3,14,0.9,167378.27421853037,137978.28418403675,340005.08395898173,36876.247587971084,95006.10924740632,104000.32578182842,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6197,20260129,652,"31",bayesian_newsvendor,1,1,0.95,18470.127848996042,10106.31191547148,31182.05208677613,10106.31191547148,6640.01807872015,7828.74545502286,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6198,20260129,652,"31",bayesian_newsvendor,3,3,0.95,55391.71202841527,29566.775182293593,92383.171258512,17070.385610566347,20358.451981587063,22285.78409610609,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6199,20260129,652,"31",bayesian_newsvendor,3,7,0.95,129247.32806630227,68989.14209201837,215560.73293652796,26075.44473416842,47503.05462370316,52000.16289091421,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6200,20260129,652,"31",bayesian_newsvendor,3,14,0.95,258494.65613260455,137978.28418403675,431121.4658730559,36876.247587971084,95006.10924740632,104000.32578182842,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6201,20260129,652,"31",bayesian_newsvendor,1,1,0.99,38902.59658587603,10106.31191547148,51614.52082365612,10106.31191547148,6640.01807872015,7828.74545502286,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6202,20260129,652,"31",bayesian_newsvendor,3,3,0.99,124553.83201879144,29566.775182293593,161545.29124888816,17070.385610566347,20358.451981587063,22285.78409610609,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6203,20260129,652,"31",bayesian_newsvendor,3,7,0.99,290625.60804384673,68989.14209201837,376939.01291407243,26075.44473416842,47503.05462370316,52000.16289091421,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6204,20260129,652,"31",bayesian_newsvendor,3,14,0.99,581251.2160876935,137978.28418403675,753878.0258281449,36876.247587971084,95006.10924740632,104000.32578182842,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6205,20260129,652,"37",bayesian_newsvendor,1,1,0.9,5607.379375389535,4372.965772643853,16683.72456938615,4372.965772643853,1439.6842394327573,7542.465560016388,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6206,20260129,652,"37",bayesian_newsvendor,3,3,0.9,15611.344079759208,12614.923232379928,48056.823236913864,7283.229324021015,4132.1457974104305,21992.32696812283,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6207,20260129,652,"37",bayesian_newsvendor,3,7,0.9,36426.469519438164,29434.820875553167,112132.58755279901,11125.316560349453,9641.673527291003,51315.42959228662,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6208,20260129,652,"37",bayesian_newsvendor,3,14,0.9,72852.93903887633,58869.641751106334,224265.17510559803,15733.573565340188,19283.347054582006,102630.85918457324,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6209,20260129,652,"37",bayesian_newsvendor,1,1,0.95,8335.620573065991,4372.965772643853,19411.965767062607,4372.965772643853,1439.6842394327573,7542.465560016388,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6210,20260129,652,"37",bayesian_newsvendor,3,3,0.95,25566.41484593577,12614.923232379928,58011.89400309043,7283.229324021015,4132.1457974104305,21992.32696812283,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6211,20260129,652,"37",bayesian_newsvendor,3,7,0.95,59654.96797385016,29434.820875553167,135361.086007211,11125.316560349453,9641.673527291003,51315.42959228662,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6212,20260129,652,"37",bayesian_newsvendor,3,14,0.95,119309.93594770032,58869.641751106334,270722.172014422,15733.573565340188,19283.347054582006,102630.85918457324,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6213,20260129,652,"37",bayesian_newsvendor,1,1,0.99,13348.039255819209,4372.965772643853,24424.384449815825,4372.965772643853,1439.6842394327573,7542.465560016388,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6214,20260129,652,"37",bayesian_newsvendor,3,3,0.99,38334.908088521945,12614.923232379928,70780.3872456766,7283.229324021015,4132.1457974104305,21992.32696812283,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6215,20260129,652,"37",bayesian_newsvendor,3,7,0.99,89448.11887321786,29434.820875553167,165154.2369065787,11125.316560349453,9641.673527291003,51315.42959228662,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6216,20260129,652,"37",bayesian_newsvendor,3,14,0.99,178896.2377464357,58869.641751106334,330308.4738131574,15733.573565340188,19283.347054582006,102630.85918457324,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6217,20260129,652,"38",bayesian_newsvendor,1,1,0.9,5815.282344250318,4341.706552142863,16807.86517562591,4341.706552142863,1455.085233084444,7483.6027602760905,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6218,20260129,652,"38",bayesian_newsvendor,3,3,0.9,16731.090844822593,13135.588322447535,49004.07075594453,7583.835453929188,4767.307573356563,21579.63246390143,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6219,20260129,652,"38",bayesian_newsvendor,3,7,0.9,39039.211971252706,30649.70608571091,114342.83176387056,11584.50000857343,11123.717671165314,50352.47574910334,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6220,20260129,652,"38",bayesian_newsvendor,3,14,0.9,78078.42394250541,61299.41217142182,228685.66352774113,16382.957025435779,22247.435342330627,100704.95149820668,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6221,20260129,652,"38",bayesian_newsvendor,1,1,0.95,8076.969009523225,4341.706552142863,19069.551840898817,4341.706552142863,1455.085233084444,7483.6027602760905,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6222,20260129,652,"38",bayesian_newsvendor,3,3,0.95,25041.211022309395,13135.588322447535,57314.19093343133,7583.835453929188,4767.307573356563,21579.63246390143,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6223,20260129,652,"38",bayesian_newsvendor,3,7,0.95,58429.492385388585,30649.70608571091,133733.11217800644,11584.50000857343,11123.717671165314,50352.47574910334,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6224,20260129,652,"38",bayesian_newsvendor,3,14,0.95,116858.98477077717,61299.41217142182,267466.2243560129,16382.957025435779,22247.435342330627,100704.95149820668,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6225,20260129,652,"38",bayesian_newsvendor,1,1,0.99,13752.430045782876,4341.706552142863,24745.012877158468,4341.706552142863,1455.085233084444,7483.6027602760905,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6226,20260129,652,"38",bayesian_newsvendor,3,3,0.99,43528.108891514625,13135.588322447535,75801.08880263656,7583.835453929188,4767.307573356563,21579.63246390143,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6227,20260129,652,"38",bayesian_newsvendor,3,7,0.99,101565.58741353409,30649.70608571091,176869.20720615194,11584.50000857343,11123.717671165314,50352.47574910334,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6228,20260129,652,"38",bayesian_newsvendor,3,14,0.99,203131.17482706817,61299.41217142182,353738.4144123039,16382.957025435779,22247.435342330627,100704.95149820668,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
6229,20260129,653,"11",bayesian_newsvendor,1,1,0.9,33137.30043531609,51680.19818922226,66564.92661758709,51680.19818922226,34795.48270597484,17171.088189226106,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6230,20260129,653,"11",bayesian_newsvendor,3,3,0.9,97179.70574306931,177654.4562152112,202622.27849540056,102568.84811858875,110859.5178457492,55246.10732965476,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6231,20260129,653,"11",bayesian_newsvendor,7,7,0.9,237503.7981411777,267382.49372728984,470734.39349757147,101061.0833335281,207539.13407324022,131511.42344024134,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6232,20260129,653,"11",bayesian_newsvendor,7,14,0.9,475007.5962823554,534764.9874545797,941468.7869951429,142921.954678393,415078.26814648043,263022.8468804827,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
6233,20260129,653,"11",bayesian_newsvendor,1,1,0.95,66468.86441279258,51680.19818922226,99896.49059506359,51680.19818922226,34795.48270597484,17171.088189226106,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6234,20260129,653,"11",bayesian_newsvendor,3,3,0.95,191987.31214761164,177654.4562152112,297429.8848999429,102568.84811858875,110859.5178457492,55246.10732965476,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6235,20260129,653,"11",bayesian_newsvendor,7,7,0.95,433326.76717950247,267382.49372728984,666557.3625358962,101061.0833335281,207539.13407324022,131511.42344024134,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6236,20260129,653,"11",bayesian_newsvendor,7,14,0.95,866653.5343590049,534764.9874545797,1333114.7250717925,142921.954678393,415078.26814648043,263022.8468804827,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
6237,20260129,653,"11",bayesian_newsvendor,1,1,0.99,144524.27393584338,51680.19818922226,177951.90011811437,51680.19818922226,34795.48270597484,17171.088189226106,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
